┌────────┬──────────────┬────────┬───────────┬───────────┬────────┬────────┬────────┬────────┬───────────┬─────────────┐
│     id │         name │      n │      f(x) │   ‖∇f(x)‖ │    # f │   # ∇f │  # ∇²f │   iter │         t │      status │
├────────┼──────────────┼────────┼───────────┼───────────┼────────┼────────┼────────┼────────┼───────────┼─────────────┤
│     43 │     extrosnb │   1000 │  1.59e+00 │  4.99e+00 │      6 │      6 │      0 │      5 │  2.10e-02 │ first_order │
│     44 │     fletcbv2 │   1000 │ -5.01e-01 │  1.13e-06 │     28 │     50 │      0 │     26 │  6.30e+00 │    not_desc │
│     45 │     fletcbv3 │   1000 │ -2.00e+03 │  3.02e-06 │    506 │    406 │      0 │    402 │  1.15e+01 │ first_order │
│     46 │     fletchcr │   1000 │  1.08e-07 │  1.48e-02 │    716 │    684 │      0 │    684 │  3.86e+00 │ first_order │
│     47 │     freuroth │   1000 │  6.07e+04 │  7.88e-01 │     37 │     13 │      0 │     14 │  3.58e-01 │ first_order │
│     48 │     genhumps │   1000 │  4.53e+00 │  6.27e-01 │   8508 │   4402 │      0 │   4390 │  1.40e+02 │ first_order │
│     49 │      genrose │   1000 │  1.00e+00 │  4.59e-04 │   2436 │   1554 │      0 │   1487 │  2.30e+01 │ first_order │
│     50 │ genrose_nash │   1000 │  1.00e+00 │  8.14e-02 │   2553 │   1622 │      0 │   1563 │  2.35e+01 │ first_order │
│     51 │        indef │   1000 │ -9.97e+04 │  7.35e-03 │    373 │    322 │      0 │    311 │  5.62e+00 │ first_order │
│     52 │     integreq │   1000 │  9.42e-09 │  1.41e-04 │      4 │      4 │      0 │      3 │  4.32e+01 │ first_order │
│     53 │      liarwhd │   1000 │  1.87e+01 │  8.87e+00 │     10 │     10 │      0 │      9 │  6.90e-02 │ first_order │
│     54 │       morebv │   1000 │  4.95e-06 │  1.95e-04 │      5 │      5 │      0 │      4 │  1.49e+01 │ first_order │
│     55 │        ncb20 │   1000 │  9.15e+02 │  3.84e-02 │    115 │     50 │      0 │     51 │  1.74e+01 │ first_order │
│     56 │       ncb20b │   1000 │  1.68e+03 │  4.41e-03 │      9 │      7 │      0 │      6 │  1.88e+00 │ first_order │
│     57 │     noncvxu2 │   1000 │  1.46e+04 │  7.02e+01 │    746 │    119 │      0 │    122 │  1.84e+00 │ first_order │
│     58 │     noncvxun │   1000 │  1.44e+04 │  9.79e+01 │    431 │     84 │      0 │     87 │  1.24e+00 │ first_order │
│     59 │       nondia │   1000 │  3.95e-04 │  1.15e+01 │      2 │      2 │      0 │      1 │  6.00e-03 │ first_order │
│     60 │     nondquar │   1000 │  8.34e-02 │  8.36e-01 │      8 │      8 │      0 │      7 │  4.20e-02 │ first_order │
│     61 │     penalty1 │   1000 │  5.82e+11 │  2.24e+09 │     16 │     16 │      0 │     15 │  1.22e-01 │ first_order │
│     63 │     penalty3 │   1000 │  3.52e+06 │  2.04e+04 │   1207 │   1115 │      0 │   1108 │  4.21e+01 │ first_order │
│     64 │     powellsg │   1000 │  1.34e+00 │  2.48e+00 │      8 │      8 │      0 │      7 │  5.10e-02 │ first_order │
│     65 │        power │   1000 │  2.64e+06 │  4.25e+06 │      8 │      8 │      0 │      7 │  4.70e-02 │ first_order │
│     66 │       quartc │   1000 │  2.00e+09 │  7.23e+06 │     16 │     16 │      0 │     15 │  6.20e-02 │ first_order │
